date,city,latitude,longitude,pm25,pm10,o3,no2,so2,co,aqi,temperature_c,humidity_percent,wind_speed_mps,month,day
2019-08-05,Washington,38.9072,-77.0369,14.97,16.11,21.99,19.88,4.94,0.61,23,10.67,82.6,1.8,8,5
2019-08-06,Washington,38.9072,-77.0369,7.88,32.03,27.52,13.12,3.69,0.29,28,14.76,53.8,8.6,8,6
2019-08-07,Washington,38.9072,-77.0369,14.29,16.58,34.86,25.44,3.91,0.39,30,14.58,60.1,2.3,8,7
2019-08-08,Washington,38.9072,-77.0369,10.96,26.35,29.0,22.63,4.48,0.42,30,12.27,53.0,8.1,8,8
2019-08-09,Washington,38.9072,-77.0369,14.52,25.04,33.89,24.5,4.16,0.53,31,17.84,89.8,9.7,8,9
2019-08-10,Washington,38.9072,-77.0369,6.95,19.63,27.62,23.59,4.49,0.4,25,5.58,37.0,9.2,8,10
2019-08-11,Washington,38.9072,-77.0369,14.23,30.42,16.02,15.33,5.5,0.61,19,11.56,33.7,5.8,8,11
2019-08-12,Washington,38.9072,-77.0369,12.45,18.47,17.96,11.96,5.83,0.54,22,19.46,58.5,7.0,8,12
2019-08-13,Washington,38.9072,-77.0369,14.69,31.86,15.21,16.68,6.18,0.25,11,17.83,70.2,9.0,8,13
2019-08-14,Washington,38.9072,-77.0369,14.34,19.4,37.26,25.14,5.55,0.49,35,11.87,37.4,2.6,8,14
2019-08-15,Washington,38.9072,-77.0369,10.78,32.33,35.37,22.76,4.95,0.48,37,14.29,67.5,7.9,8,15
2019-08-16,Washington,38.9072,-77.0369,13.79,22.67,20.92,15.18,4.95,0.55,17,11.8,69.7,1.8,8,16
2019-08-17,Washington,38.9072,-77.0369,7.36,21.27,28.61,15.81,6.49,0.5,28,10.31,77.0,3.4,8,17
2019-08-18,Washington,38.9072,-77.0369,14.67,19.82,24.53,25.8,3.72,0.4,22,17.98,54.7,3.9,8,18
2019-08-19,Washington,38.9072,-77.0369,14.55,18.18,36.31,25.71,2.84,0.34,40,16.16,80.7,9.8,8,19
2019-08-20,Washington,38.9072,-77.0369,8.63,19.93,16.14,18.09,5.61,0.63,22,11.45,41.5,6.9,8,20
2019-08-21,Washington,38.9072,-77.0369,6.9,19.33,24.74,25.08,3.4,0.41,22,14.93,50.6,8.7,8,21
2019-08-22,Washington,38.9072,-77.0369,13.37,31.85,24.54,18.32,3.89,0.47,22,4.55,55.9,1.8,8,22
2019-08-23,Washington,38.9072,-77.0369,7.1,24.23,32.75,13.04,4.16,0.43,28,22.94,36.8,8.4,8,23
2019-08-24,Washington,38.9072,-77.0369,8.13,25.86,25.52,12.05,5.23,0.43,26,3.8,58.8,6.1,8,24
2019-08-25,Washington,38.9072,-77.0369,9.21,21.12,18.96,11.16,2.63,0.27,21,18.84,76.2,8.2,8,25
2019-08-26,Washington,38.9072,-77.0369,11.86,15.39,32.41,20.47,3.44,0.25,31,14.8,41.0,2.0,8,26
2019-08-27,Washington,38.9072,-77.0369,12.97,25.08,15.61,19.62,5.45,0.29,20,10.52,54.8,2.9,8,27
2019-08-28,Washington,38.9072,-77.0369,12.82,17.27,35.89,11.31,3.93,0.55,38,7.1,85.5,8.0,8,28
2019-08-29,Washington,38.9072,-77.0369,14.35,26.74,27.83,24.13,5.83,0.39,26,8.66,39.4,3.2,8,29
2019-08-30,Washington,38.9072,-77.0369,12.15,14.7,25.68,24.24,3.02,0.58,22,17.16,41.2,4.2,8,30
2019-08-31,Washington,38.9072,-77.0369,13.38,30.51,20.02,14.26,2.59,0.43,23,3.84,60.3,9.1,8,31
2019-09-01,Washington,38.9072,-77.0369,13.17,10.96,33.7,18.49,3.08,0.45,32,21.3,39.7,1.5,9,1
2019-09-02,Washington,38.9072,-77.0369,5.11,26.46,23.82,16.93,4.36,0.55,19,19.02,79.4,6.1,9,2
2019-09-03,Washington,38.9072,-77.0369,13.51,30.39,32.03,19.6,5.42,0.22,32,5.05,58.8,2.3,9,3
2019-09-04,Washington,38.9072,-77.0369,5.44,26.38,20.64,20.85,3.61,0.53,18,7.1,84.9,3.4,9,4
2019-09-05,Washington,38.9072,-77.0369,6.87,14.89,30.77,20.52,4.83,0.24,32,3.4,67.6,2.6,9,5
2019-09-06,Washington,38.9072,-77.0369,10.52,22.37,28.64,20.92,4.97,0.47,27,20.89,68.9,2.7,9,6
2019-09-07,Washington,38.9072,-77.0369,6.8,17.13,31.36,20.85,2.6,0.32,35,18.41,72.4,8.2,9,7
2019-09-08,Washington,38.9072,-77.0369,12.17,22.98,21.19,23.46,5.73,0.51,22,4.03,57.0,6.3,9,8
2019-09-09,Washington,38.9072,-77.0369,11.04,23.08,31.48,14.04,3.34,0.22,34,15.59,48.4,3.6,9,9
2019-09-10,Washington,38.9072,-77.0369,13.91,28.27,17.65,12.04,5.87,0.4,15,18.47,73.3,4.9,9,10
2019-09-11,Washington,38.9072,-77.0369,14.62,19.89,20.58,11.08,2.97,0.25,15,17.63,82.9,5.3,9,11
2019-09-12,Washington,38.9072,-77.0369,5.18,27.14,17.12,22.52,3.05,0.34,23,11.27,83.2,1.4,9,12
2019-09-13,Washington,38.9072,-77.0369,5.64,16.75,34.45,12.61,5.28,0.57,34,6.46,38.1,9.7,9,13
2019-09-14,Washington,38.9072,-77.0369,10.65,23.35,19.43,17.92,3.55,0.23,17,2.99,85.8,3.1,9,14
2019-09-15,Washington,38.9072,-77.0369,10.54,18.36,24.14,18.39,4.15,0.3,22,20.32,61.3,2.8,9,15
2019-09-16,Washington,38.9072,-77.0369,14.33,24.46,21.37,12.01,2.42,0.27,22,17.86,33.8,2.9,9,16
2019-09-17,Washington,38.9072,-77.0369,5.75,12.78,25.46,15.72,6.02,0.42,25,5.39,50.8,2.9,9,17
2019-09-18,Washington,38.9072,-77.0369,10.77,26.32,13.38,9.29,3.26,0.33,13,17.19,43.4,1.7,9,18
2019-09-19,Washington,38.9072,-77.0369,10.29,16.58,26.35,23.43,4.74,0.4,30,4.8,58.6,4.2,9,19
2019-09-20,Washington,38.9072,-77.0369,13.62,16.06,16.55,10.25,5.23,0.59,14,5.04,49.3,5.6,9,20
2019-09-21,Washington,38.9072,-77.0369,5.93,30.59,16.38,10.53,4.29,0.51,16,8.59,45.0,1.8,9,21
2019-09-22,Washington,38.9072,-77.0369,10.64,27.35,33.15,9.47,4.21,0.51,31,12.16,41.7,3.3,9,22
2019-09-23,Washington,38.9072,-77.0369,13.73,26.31,21.09,23.17,3.17,0.58,23,7.8,54.1,4.1,9,23
2019-09-24,Washington,38.9072,-77.0369,9.22,17.46,26.0,10.62,5.57,0.51,24,3.92,47.4,9.9,9,24
2019-09-25,Washington,38.9072,-77.0369,8.24,23.18,19.07,10.44,5.45,0.55,18,8.16,75.0,4.4,9,25
2019-09-26,Washington,38.9072,-77.0369,11.55,29.57,29.95,19.46,5.49,0.24,34,15.79,87.2,1.7,9,26
2019-09-27,Washington,38.9072,-77.0369,10.68,26.45,36.02,17.31,3.08,0.25,38,15.98,89.0,7.1,9,27
2019-09-28,Washington,38.9072,-77.0369,7.66,22.81,21.0,22.33,2.33,0.51,20,10.32,37.0,2.4,9,28
2019-09-29,Washington,38.9072,-77.0369,5.52,27.19,21.62,20.71,5.78,0.56,17,2.47,64.9,2.4,9,29
2019-09-30,Washington,38.9072,-77.0369,14.42,13.84,29.0,18.51,4.81,0.27,26,20.73,66.4,4.9,9,30
2019-10-01,Washington,38.9072,-77.0369,14.33,10.92,28.01,8.38,5.78,0.45,28,19.28,85.4,4.8,10,1
2019-10-02,Washington,38.9072,-77.0369,6.65,10.36,35.24,16.39,4.49,0.51,32,11.89,33.7,1.0,10,2
2019-10-03,Washington,38.9072,-77.0369,9.96,12.39,29.94,22.39,2.44,0.45,29,11.64,39.4,6.9,10,3
2019-10-04,Washington,38.9072,-77.0369,6.29,11.62,22.53,19.3,5.99,0.44,26,9.23,43.9,1.2,10,4
2019-10-05,Washington,38.9072,-77.0369,10.88,26.05,20.84,21.17,2.43,0.31,21,11.62,74.9,8.7,10,5
2019-10-06,Washington,38.9072,-77.0369,13.76,10.49,17.97,9.6,5.64,0.28,14,7.53,88.9,3.0,10,6
2019-10-07,Washington,38.9072,-77.0369,13.92,20.54,17.16,11.21,5.44,0.51,13,11.8,61.2,1.7,10,7
2019-10-08,Washington,38.9072,-77.0369,13.5,19.4,33.53,16.35,2.48,0.56,30,21.27,32.5,6.1,10,8
2019-10-09,Washington,38.9072,-77.0369,9.57,12.31,27.3,18.32,3.41,0.25,32,15.24,53.6,6.5,10,9
2019-10-10,Washington,38.9072,-77.0369,8.89,14.87,32.89,19.33,2.17,0.32,30,16.05,74.0,4.3,10,10
2019-10-11,Washington,38.9072,-77.0369,5.82,16.94,18.24,8.26,4.09,0.32,22,15.06,49.3,3.8,10,11
2019-10-12,Washington,38.9072,-77.0369,11.34,17.32,17.38,13.74,3.27,0.27,17,12.84,68.7,1.8,10,12
2019-10-13,Washington,38.9072,-77.0369,12.19,23.0,34.58,19.96,4.8,0.48,32,19.57,36.4,0.7,10,13
2019-10-14,Washington,38.9072,-77.0369,8.19,26.3,16.49,10.41,3.9,0.32,11,10.48,52.1,6.8,10,14
2019-10-15,Washington,38.9072,-77.0369,10.98,13.29,35.03,22.14,4.94,0.48,37,20.14,59.3,6.6,10,15
2019-10-16,Washington,38.9072,-77.0369,7.59,12.61,27.28,9.59,5.33,0.54,29,6.81,87.7,8.0,10,16
2019-10-17,Washington,38.9072,-77.0369,8.26,19.25,33.95,19.58,5.23,0.46,31,4.02,30.6,2.5,10,17
2019-10-18,Washington,38.9072,-77.0369,5.1,20.18,22.35,22.11,2.22,0.44,26,16.51,86.0,9.5,10,18
2019-10-19,Washington,38.9072,-77.0369,11.51,25.83,19.72,16.28,3.21,0.29,18,6.85,37.1,7.8,10,19
2019-10-20,Washington,38.9072,-77.0369,12.03,11.93,17.91,22.71,4.19,0.22,25,5.85,85.3,1.9,10,20
2019-10-21,Washington,38.9072,-77.0369,9.66,21.83,33.53,16.11,3.07,0.51,31,17.33,56.5,9.7,10,21
2019-10-22,Washington,38.9072,-77.0369,13.29,10.94,27.93,20.94,3.27,0.42,28,20.47,66.5,5.0,10,22
2019-10-23,Washington,38.9072,-77.0369,9.91,28.94,22.96,22.73,2.4,0.59,27,12.47,43.5,4.0,10,23
2019-10-24,Washington,38.9072,-77.0369,12.68,13.37,26.89,18.91,5.93,0.4,26,3.89,36.2,3.0,10,24
2019-10-25,Washington,38.9072,-77.0369,11.9,11.03,12.18,20.69,5.61,0.38,20,3.56,79.2,5.2,10,25
2019-10-26,Washington,38.9072,-77.0369,4.99,12.85,34.2,23.55,4.92,0.43,34,16.88,64.6,0.9,10,26
2019-10-27,Washington,38.9072,-77.0369,10.17,17.16,20.74,18.61,5.36,0.26,16,12.87,65.4,5.1,10,27
2019-10-28,Washington,38.9072,-77.0369,5.24,24.43,22.84,22.93,5.99,0.27,18,8.49,75.6,5.8,10,28
2019-10-29,Washington,38.9072,-77.0369,6.54,10.88,21.76,9.89,2.99,0.32,22,4.3,74.8,5.8,10,29
2019-10-30,Washington,38.9072,-77.0369,5.46,12.52,18.46,13.67,2.67,0.31,18,19.99,46.1,5.0,10,30
2019-10-31,Washington,38.9072,-77.0369,12.64,10.76,19.18,13.64,5.77,0.57,22,2.36,87.2,8.1,10,31
2019-11-01,Washington,38.9072,-77.0369,7.44,29.92,33.9,11.22,6.1,0.61,32,17.64,39.4,6.6,11,1
2019-11-02,Washington,38.9072,-77.0369,6.26,20.94,35.92,16.21,6.09,0.33,35,11.67,57.2,9.6,11,2
2019-11-03,Washington,38.9072,-77.0369,13.52,15.9,24.57,9.3,2.3,0.46,25,18.49,58.0,5.6,11,3
2019-11-04,Washington,38.9072,-77.0369,10.52,18.94,21.4,17.35,3.73,0.56,22,18.22,59.6,2.1,11,4
2019-11-05,Washington,38.9072,-77.0369,12.4,29.24,26.22,20.27,2.96,0.46,26,8.4,89.3,3.5,11,5
2019-11-06,Washington,38.9072,-77.0369,11.47,28.99,14.81,24.19,5.41,0.34,21,15.22,36.4,8.0,11,6
2019-11-07,Washington,38.9072,-77.0369,9.51,26.97,21.17,15.59,2.51,0.57,24,6.14,40.3,10.0,11,7
2019-11-08,Washington,38.9072,-77.0369,6.29,15.43,25.65,17.7,2.15,0.26,26,12.27,41.8,9.6,11,8
2019-11-09,Washington,38.9072,-77.0369,14.09,11.98,29.49,13.74,3.29,0.59,25,3.06,62.4,9.3,11,9
2019-11-10,Washington,38.9072,-77.0369,8.39,24.24,21.74,23.47,4.61,0.26,25,2.41,57.6,2.5,11,10
2019-11-11,Washington,38.9072,-77.0369,6.92,22.01,34.78,20.67,3.53,0.59,39,11.54,55.8,5.8,11,11
2019-11-12,Washington,38.9072,-77.0369,14.25,17.21,18.11,21.8,4.52,0.35,17,7.41,77.0,9.1,11,12
2019-11-13,Washington,38.9072,-77.0369,13.92,18.34,36.54,13.16,3.09,0.3,41,14.62,37.1,3.2,11,13
2019-11-14,Washington,38.9072,-77.0369,5.51,16.84,18.39,15.79,3.93,0.3,23,7.58,58.9,9.3,11,14
2019-11-15,Washington,38.9072,-77.0369,5.69,17.6,29.11,18.25,3.65,0.33,29,16.21,49.4,2.8,11,15
2019-11-16,Washington,38.9072,-77.0369,9.71,28.62,34.09,17.27,5.74,0.23,37,5.65,45.1,3.0,11,16
2019-11-17,Washington,38.9072,-77.0369,10.47,21.81,15.18,16.6,3.01,0.28,14,5.33,89.1,9.7,11,17
2019-11-18,Washington,38.9072,-77.0369,5.17,13.99,29.87,11.41,4.1,0.29,27,8.94,31.7,2.7,11,18
2019-11-19,Washington,38.9072,-77.0369,12.92,29.04,25.8,22.43,3.43,0.56,27,10.38,30.8,5.7,11,19
2019-11-20,Washington,38.9072,-77.0369,13.71,18.14,24.18,24.19,4.35,0.44,24,4.79,61.4,0.8,11,20
2019-11-21,Washington,38.9072,-77.0369,10.62,21.97,20.53,19.21,5.87,0.5,16,21.62,87.3,6.7,11,21
2019-11-22,Washington,38.9072,-77.0369,6.23,25.49,28.01,8.54,4.04,0.42,26,7.87,35.3,4.9,11,22
2019-11-23,Washington,38.9072,-77.0369,11.4,30.35,15.46,19.35,4.88,0.27,19,4.41,51.6,5.2,11,23
2019-11-24,Washington,38.9072,-77.0369,8.58,11.84,33.74,21.02,5.78,0.4,30,2.81,69.9,2.6,11,24
2019-11-25,Washington,38.9072,-77.0369,9.73,12.0,20.13,11.29,4.47,0.25,24,20.09,51.5,4.7,11,25
2019-11-26,Washington,38.9072,-77.0369,8.84,12.74,16.09,20.71,6.12,0.32,16,21.08,73.1,0.7,11,26
2019-11-27,Washington,38.9072,-77.0369,6.18,27.54,21.02,16.99,5.15,0.32,24,16.83,79.1,3.2,11,27
2019-11-28,Washington,38.9072,-77.0369,8.57,26.96,15.27,21.52,3.87,0.35,21,12.97,89.0,2.7,11,28
2019-11-29,Washington,38.9072,-77.0369,7.15,16.99,13.57,19.46,5.12,0.4,15,19.28,62.7,9.7,11,29
2019-11-30,Washington,38.9072,-77.0369,13.26,14.03,31.94,18.43,3.39,0.57,36,6.92,36.1,5.9,11,30
2019-12-01,Washington,38.9072,-77.0369,13.46,25.86,36.37,10.72,4.73,0.45,39,7.14,57.9,5.7,12,1
2019-12-02,Washington,38.9072,-77.0369,13.89,28.78,28.46,16.3,4.6,0.55,27,11.67,36.3,0.8,12,2
2019-12-03,Washington,38.9072,-77.0369,6.1,31.53,22.42,14.58,5.54,0.47,19,14.44,76.6,5.9,12,3
2019-12-04,Washington,38.9072,-77.0369,14.36,28.38,36.95,17.74,4.87,0.38,37,15.76,83.7,4.3,12,4
2019-12-05,Washington,38.9072,-77.0369,12.45,19.27,28.86,11.26,4.59,0.54,29,11.68,75.7,9.1,12,5
2019-12-06,Washington,38.9072,-77.0369,9.68,18.21,31.58,23.08,4.03,0.49,34,21.75,33.8,8.4,12,6
2019-12-07,Washington,38.9072,-77.0369,9.4,23.01,15.6,21.0,4.09,0.25,20,16.15,52.1,5.3,12,7
2019-12-08,Washington,38.9072,-77.0369,6.64,21.66,35.63,21.6,6.38,0.3,31,17.56,43.1,2.1,12,8
2019-12-09,Washington,38.9072,-77.0369,11.04,20.32,19.39,16.31,4.86,0.27,24,3.64,84.9,6.8,12,9
2019-12-10,Washington,38.9072,-77.0369,9.39,25.34,31.88,22.93,4.14,0.55,31,21.95,83.2,7.8,12,10
2019-12-11,Washington,38.9072,-77.0369,9.63,25.55,20.6,13.47,5.99,0.43,16,17.45,78.9,0.7,12,11
2019-12-12,Washington,38.9072,-77.0369,15.45,13.38,27.89,24.91,3.96,0.35,31,17.81,35.4,3.8,12,12
2019-12-13,Washington,38.9072,-77.0369,13.07,15.01,27.75,16.21,4.42,0.36,29,18.51,47.1,7.8,12,13
2019-12-14,Washington,38.9072,-77.0369,5.85,15.78,15.67,25.87,6.17,0.47,26,15.23,89.8,4.8,12,14
2019-12-15,Washington,38.9072,-77.0369,8.02,13.84,27.58,15.95,5.46,0.26,31,8.77,67.6,8.3,12,15
2019-12-16,Washington,38.9072,-77.0369,8.48,24.11,32.64,20.42,4.59,0.62,36,20.51,71.4,5.7,12,16
2019-12-17,Washington,38.9072,-77.0369,7.1,31.86,31.09,21.57,3.09,0.28,29,8.95,53.7,4.9,12,17
2019-12-18,Washington,38.9072,-77.0369,8.82,17.98,32.72,17.9,4.43,0.58,28,22.14,85.8,3.4,12,18
2019-12-19,Washington,38.9072,-77.0369,6.98,31.57,36.14,17.58,5.39,0.34,38,15.19,51.2,5.0,12,19
2019-12-20,Washington,38.9072,-77.0369,14.52,23.45,17.59,12.61,6.44,0.57,20,15.3,59.4,2.1,12,20
2019-12-21,Washington,38.9072,-77.0369,11.95,22.51,19.52,15.45,3.23,0.38,15,21.33,86.6,0.9,12,21
2019-12-22,Washington,38.9072,-77.0369,7.39,22.0,24.2,19.89,4.39,0.5,27,5.71,86.2,4.2,12,22
2019-12-23,Washington,38.9072,-77.0369,13.89,28.44,31.4,20.59,4.96,0.57,32,5.11,68.7,3.1,12,23
2019-12-24,Washington,38.9072,-77.0369,9.13,31.56,25.76,16.61,4.25,0.58,24,20.87,86.3,8.8,12,24
2019-12-25,Washington,38.9072,-77.0369,13.61,21.82,15.36,17.78,4.28,0.29,21,4.3,88.9,1.7,12,25
2019-12-26,Washington,38.9072,-77.0369,12.8,29.8,20.09,24.39,3.0,0.57,20,8.37,34.8,9.9,12,26
2019-12-27,Washington,38.9072,-77.0369,13.38,17.92,28.52,13.39,5.52,0.53,33,17.27,55.8,1.3,12,27
2019-12-28,Washington,38.9072,-77.0369,12.65,19.67,22.0,22.25,5.28,0.56,19,4.88,79.5,3.9,12,28
2019-12-29,Washington,38.9072,-77.0369,15.55,31.7,28.75,21.86,4.97,0.49,25,8.1,77.3,4.2,12,29
2019-12-30,Washington,38.9072,-77.0369,14.87,25.49,34.47,15.84,4.6,0.44,34,10.15,55.2,4.8,12,30
2019-12-31,Washington,38.9072,-77.0369,7.94,19.96,24.76,20.45,4.59,0.35,20,9.29,63.4,0.9,12,31
2020-01-01,Washington,38.9072,-77.0369,9.78,16.08,37.06,20.42,4.43,0.67,32,6.72,85.9,3.1,1,1
2020-01-02,Washington,38.9072,-77.0369,7.08,30.68,27.62,25.27,6.81,0.61,24,16.99,59.5,8.0,1,2
2020-01-03,Washington,38.9072,-77.0369,8.07,34.39,20.73,14.79,5.32,0.31,24,21.01,81.5,6.2,1,3
2020-01-04,Washington,38.9072,-77.0369,12.12,19.67,28.42,23.83,6.48,0.36,29,12.74,61.2,8.7,1,4
2020-01-05,Washington,38.9072,-77.0369,7.61,21.83,34.1,19.59,5.91,0.4,32,6.21,48.4,9.8,1,5
2020-01-06,Washington,38.9072,-77.0369,10.28,20.05,39.39,23.35,6.59,0.67,38,24.41,70.3,5.5,1,6
2020-01-07,Washington,38.9072,-77.0369,10.0,33.79,27.77,13.14,6.34,0.5,23,20.44,82.9,8.8,1,7
2020-01-08,Washington,38.9072,-77.0369,14.6,34.6,19.21,27.67,6.72,0.42,32,15.75,37.1,7.8,1,8
2020-01-09,Washington,38.9072,-77.0369,10.2,23.0,19.67,21.66,5.03,0.33,17,11.3,88.0,8.4,1,9
2020-01-10,Washington,38.9072,-77.0369,16.79,16.95,38.35,13.02,4.38,0.68,33,24.01,67.1,1.2,1,10
2020-01-11,Washington,38.9072,-77.0369,14.34,32.94,32.32,15.8,6.44,0.57,30,23.05,71.5,1.2,1,11
2020-01-12,Washington,38.9072,-77.0369,7.72,31.88,23.33,17.77,5.72,0.35,24,15.75,58.2,9.6,1,12
2020-01-13,Washington,38.9072,-77.0369,7.83,27.77,35.12,22.33,6.64,0.46,34,24.04,35.5,4.0,1,13
2020-01-14,Washington,38.9072,-77.0369,11.19,21.91,27.15,22.83,4.59,0.36,24,22.7,46.6,7.7,1,14
2020-01-15,Washington,38.9072,-77.0369,7.13,22.02,38.84,21.44,6.1,0.68,39,11.74,36.6,0.7,1,15
2020-01-16,Washington,38.9072,-77.0369,10.28,31.27,32.72,15.45,4.39,0.44,35,5.13,34.4,2.7,1,16
2020-01-17,Washington,38.9072,-77.0369,9.82,26.89,24.0,20.25,3.54,0.39,26,21.8,56.1,3.6,1,17
2020-01-18,Washington,38.9072,-77.0369,15.68,20.39,31.17,13.47,6.58,0.67,28,20.25,71.5,9.0,1,18
2020-01-19,Washington,38.9072,-77.0369,11.95,20.52,41.07,19.89,3.87,0.5,44,13.03,41.2,1.2,1,19
2020-01-20,Washington,38.9072,-77.0369,9.54,32.27,27.16,15.53,3.12,0.46,30,23.93,69.2,3.0,1,20
2020-01-21,Washington,38.9072,-77.0369,11.18,26.14,36.29,12.58,5.39,0.44,40,9.59,71.6,1.6,1,21
2020-01-22,Washington,38.9072,-77.0369,7.53,15.73,28.83,12.89,3.78,0.64,25,6.4,79.5,1.0,1,22
2020-01-23,Washington,38.9072,-77.0369,14.74,26.95,34.53,23.11,6.48,0.41,37,5.25,51.1,3.9,1,23
2020-01-24,Washington,38.9072,-77.0369,14.36,30.1,26.65,21.32,5.42,0.31,30,6.56,70.6,9.4,1,24
2020-01-25,Washington,38.9072,-77.0369,14.2,26.23,28.41,20.15,4.14,0.39,27,5.23,31.8,9.8,1,25
2020-01-26,Washington,38.9072,-77.0369,9.42,34.72,32.21,12.33,5.37,0.58,29,6.15,83.2,3.6,1,26
2020-01-27,Washington,38.9072,-77.0369,13.8,20.69,35.55,25.46,3.76,0.37,36,8.61,48.2,3.5,1,27
2020-01-28,Washington,38.9072,-77.0369,10.17,33.57,24.22,21.8,4.0,0.65,19,9.47,32.0,7.2,1,28
2020-01-29,Washington,38.9072,-77.0369,16.79,25.34,36.14,16.81,6.3,0.53,33,22.05,86.5,5.4,1,29
2020-01-30,Washington,38.9072,-77.0369,8.79,34.69,26.61,26.31,3.1,0.46,30,10.88,50.6,2.0,1,30
2020-01-31,Washington,38.9072,-77.0369,10.92,25.02,32.06,27.74,5.64,0.3,27,21.48,47.9,8.3,1,31
2020-02-01,Washington,38.9072,-77.0369,12.6,22.59,32.45,21.04,7.35,0.7,35,18.94,86.9,8.8,2,1
2020-02-02,Washington,38.9072,-77.0369,16.55,34.23,26.53,20.49,6.99,0.35,27,7.41,35.6,3.9,2,2
2020-02-03,Washington,38.9072,-77.0369,11.34,34.25,34.7,28.45,6.62,0.52,32,22.11,88.4,8.4,2,3
2020-02-04,Washington,38.9072,-77.0369,9.31,26.2,25.23,25.14,4.63,0.73,24,20.74,62.0,7.2,2,4
2020-02-05,Washington,38.9072,-77.0369,9.64,36.94,30.32,29.16,5.47,0.55,25,18.32,49.8,7.1,2,5
2020-02-06,Washington,38.9072,-77.0369,14.51,23.14,22.28,17.17,6.22,0.48,25,16.42,67.7,7.5,2,6
2020-02-07,Washington,38.9072,-77.0369,8.45,19.75,38.65,29.35,4.88,0.42,39,10.95,38.5,4.4,2,7
2020-02-08,Washington,38.9072,-77.0369,8.35,22.79,42.51,27.83,5.09,0.57,43,17.28,61.4,8.7,2,8
2020-02-09,Washington,38.9072,-77.0369,12.27,29.44,34.85,27.1,4.0,0.7,34,6.6,86.1,9.8,2,9
2020-02-10,Washington,38.9072,-77.0369,14.06,21.03,28.79,20.55,5.22,0.39,26,16.13,76.4,9.5,2,10
2020-02-11,Washington,38.9072,-77.0369,14.11,31.51,27.02,29.65,4.29,0.37,31,14.49,33.8,3.9,2,11
2020-02-12,Washington,38.9072,-77.0369,13.85,37.37,43.45,23.91,5.77,0.45,40,18.41,47.5,4.7,2,12
2020-02-13,Washington,38.9072,-77.0369,16.11,19.84,29.01,21.91,3.96,0.38,28,17.4,76.2,5.6,2,13
2020-02-14,Washington,38.9072,-77.0369,17.14,24.81,39.91,23.32,4.79,0.5,41,19.66,39.0,2.6,2,14
2020-02-15,Washington,38.9072,-77.0369,8.77,29.01,26.76,23.18,6.19,0.67,29,21.25,70.0,6.8,2,15
2020-02-16,Washington,38.9072,-77.0369,11.32,34.31,32.98,16.12,4.2,0.51,33,9.58,32.6,7.6,2,16
2020-02-17,Washington,38.9072,-77.0369,17.6,23.99,23.84,20.7,3.98,0.53,27,15.59,71.0,3.7,2,17
2020-02-18,Washington,38.9072,-77.0369,16.57,24.28,32.75,22.2,6.07,0.61,28,20.94,81.5,5.2,2,18
2020-02-19,Washington,38.9072,-77.0369,10.59,25.96,41.7,27.01,5.92,0.39,41,14.46,66.6,5.6,2,19
2020-02-20,Washington,38.9072,-77.0369,10.54,33.74,23.92,21.99,7.07,0.37,22,9.63,38.4,0.5,2,20
2020-02-21,Washington,38.9072,-77.0369,18.03,31.76,42.8,19.98,5.81,0.69,46,25.49,70.3,1.0,2,21
2020-02-22,Washington,38.9072,-77.0369,9.22,18.16,42.37,25.71,4.02,0.74,39,12.24,77.1,4.8,2,22
2020-02-23,Washington,38.9072,-77.0369,16.42,28.23,29.75,15.99,3.92,0.52,32,16.75,68.5,5.2,2,23
2020-02-24,Washington,38.9072,-77.0369,15.36,17.95,39.41,29.38,3.93,0.45,35,13.92,33.2,7.0,2,24
2020-02-25,Washington,38.9072,-77.0369,14.42,25.47,33.78,20.97,6.32,0.45,32,9.14,36.8,7.1,2,25
2020-02-26,Washington,38.9072,-77.0369,9.98,33.21,38.41,27.23,5.25,0.63,41,8.95,74.3,1.4,2,26
2020-02-27,Washington,38.9072,-77.0369,16.34,37.0,40.1,23.42,4.06,0.51,39,8.18,59.1,8.4,2,27
2020-02-28,Washington,38.9072,-77.0369,15.79,31.11,31.99,25.17,5.73,0.67,30,6.69,32.3,3.4,2,28
2020-02-29,Washington,38.9072,-77.0369,12.73,33.7,28.64,18.13,4.98,0.58,33,14.83,47.0,8.9,2,29
2020-03-01,Washington,38.9072,-77.0369,10.61,35.96,37.18,20.85,4.65,0.59,37,9.61,36.2,0.9,3,1
2020-03-02,Washington,38.9072,-77.0369,11.81,25.06,46.79,19.06,7.44,0.52,48,15.34,63.2,0.8,3,2
2020-03-03,Washington,38.9072,-77.0369,15.85,26.13,26.09,23.1,7.02,0.69,29,16.74,41.9,7.4,3,3
2020-03-04,Washington,38.9072,-77.0369,12.36,29.05,30.7,18.47,6.25,0.63,32,17.83,64.5,3.0,3,4
2020-03-05,Washington,38.9072,-77.0369,13.59,26.06,32.27,23.75,5.4,0.75,31,24.35,50.5,1.9,3,5
2020-03-06,Washington,38.9072,-77.0369,17.84,27.86,35.7,23.12,6.09,0.52,33,9.66,81.9,4.5,3,6
2020-03-07,Washington,38.9072,-77.0369,19.06,24.85,45.04,24.58,4.39,0.47,46,17.51,80.8,2.6,3,7
2020-03-08,Washington,38.9072,-77.0369,13.75,21.93,36.46,27.58,7.36,0.71,33,20.04,30.1,4.3,3,8
